TransactionID,AccountID,TransactionAmount,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore,RiskLevel,TransactionType,IsAnomaly
TX000334,AC00187,118.77,123,1,2104.82,-0.4065455519662063,High,Debit,False
TX000335,AC00077,651.82,166,1,1802.77,-0.46473842746500826,Low,Debit,False
TX000336,AC00141,66.65,33,1,3559.96,-0.42403272186667684,Low,Debit,False
TX000337,AC00332,98.53,166,1,3564.8,-0.41679047472583486,Low,Debit,False
TX000338,AC00439,138.95,30,1,6752.92,-0.43171754365626175,Low,Debit,False
TX000339,AC00055,33.89,177,1,1444.75,-0.4327109732121284,Low,Debit,False
TX000340,AC00299,23.71,164,1,10788.89,-0.4698137814226662,Low,Debit,False
TX000341,AC00107,1830.0,238,1,2235.7,-0.6728148625928242,Low,Debit,True
TX000342,AC00171,26.06,283,1,12893.63,-0.5857576804589423,Low,Debit,False
TX000343,AC00493,17.07,44,1,2798.15,-0.43800381843348474,Low,Debit,False
TX000344,AC00232,703.89,62,1,3583.67,-0.45986548961896434,Low,Debit,False
TX000345,AC00156,1271.9,155,1,2120.8,-0.5649011681607599,Low,Debit,False
TX000346,AC00442,26.55,228,1,3085.38,-0.47783020909105944,Low,Debit,False
TX000347,AC00375,147.4,259,1,6797.71,-0.4670702142093449,Low,Debit,False
TX000348,AC00034,202.11,18,1,746.47,-0.4611332596318891,Low,Debit,False
TX000349,AC00376,308.42,39,1,5427.81,-0.4077691246892174,High,Debit,False
TX000350,AC00029,11.18,144,1,7467.3,-0.42329155050980133,Low,Debit,False
TX000351,AC00040,294.15,136,1,6362.16,-0.3951095527557943,High,Debit,False
TX000352,AC00482,29.58,121,1,8345.26,-0.4246563277203857,Low,Debit,False
TX000353,AC00365,139.45,31,1,1305.76,-0.42945089882237264,Low,Debit,False
TX000354,AC00340,432.63,137,1,13648.36,-0.4983676132026055,Low,Debit,False
TX000355,AC00349,131.43,65,1,1337.5,-0.39952410536945226,High,Debit,False
TX000356,AC00374,516.72,128,1,2015.69,-0.4264268485936035,Low,Debit,False
TX000357,AC00261,121.82,123,3,8354.54,-0.590131815836468,Low,Debit,False
TX000358,AC00459,374.5,178,1,1671.51,-0.42105146623566614,Low,Credit,False
TX000359,AC00331,166.13,227,1,11822.53,-0.5161715005948638,Low,Debit,False
TX000360,AC00165,626.9,146,1,587.11,-0.4600656422862078,Low,Debit,False
TX000361,AC00397,466.85,165,1,5422.53,-0.4259703519447786,Low,Debit,False
TX000362,AC00192,788.84,231,1,1913.73,-0.5313438780568137,Low,Debit,False
TX000363,AC00063,873.65,59,1,12139.83,-0.5652278759246876,Low,Credit,False
TX000364,AC00478,525.28,134,1,4693.6,-0.4173484235848817,Low,Debit,False
TX000365,AC00272,110.17,137,1,464.2,-0.41031616306956414,High,Debit,False
TX000366,AC00092,632.69,76,1,4363.74,-0.4472785538588271,Low,Debit,False
TX000367,AC00332,124.35,90,1,3319.76,-0.4082645160719057,High,Debit,False
TX000368,AC00087,43.85,122,1,4356.98,-0.4115274981606585,High,Debit,False
TX000369,AC00327,283.81,29,1,1519.35,-0.42701649382565393,Low,Debit,False
TX000370,AC00269,168.53,112,1,5962.58,-0.39689472067120285,High,Debit,False
TX000371,AC00177,218.59,123,1,6699.23,-0.40408190961829815,High,Credit,False
TX000372,AC00322,132.84,143,1,822.73,-0.4077478506888251,High,Debit,False
TX000373,AC00069,157.37,289,1,13964.31,-0.5991078783911377,Low,Credit,True
TX000374,AC00264,144.77,159,1,867.32,-0.40817548077206744,High,Debit,False
TX000375,AC00014,643.22,93,1,1035.86,-0.44236064247553314,Low,Debit,False
TX000376,AC00316,1392.54,297,1,13347.69,-0.7191259284389467,Low,Debit,True
TX000377,AC00131,208.07,36,1,8478.9,-0.4359079314197807,Low,Debit,False
TX000378,AC00232,94.3,57,1,11088.95,-0.4623327529600291,Low,Debit,False
TX000379,AC00410,295.5,36,1,6280.66,-0.4130547691456381,High,Debit,False
TX000380,AC00488,30.23,99,1,481.13,-0.42757360995414284,Low,Debit,False
TX000381,AC00329,112.05,159,1,1122.88,-0.4055027907890263,High,Credit,False
TX000382,AC00021,180.24,144,1,8431.23,-0.408846193683037,High,Debit,False
TX000383,AC00188,13.71,148,1,8342.79,-0.432906296437525,Low,Credit,False
TX000384,AC00341,96.54,95,1,7182.22,-0.4026076481723441,High,Debit,False
TX000385,AC00090,79.35,70,1,1692.15,-0.39897627296785854,High,Debit,False
TX000386,AC00456,101.04,160,1,1695.57,-0.4099197136129104,High,Debit,False
TX000387,AC00322,74.42,68,1,6264.21,-0.3992581269460589,High,Debit,False
TX000388,AC00135,39.66,169,1,8497.34,-0.43391948442698414,Low,Debit,False
TX000389,AC00279,99.36,46,1,1272.12,-0.41813061827645287,Low,Debit,False
TX000390,AC00210,123.85,244,1,3959.62,-0.47051249441784165,Low,Debit,False
TX000391,AC00251,426.93,248,1,476.19,-0.49914053398179076,Low,Debit,False
TX000392,AC00116,133.73,123,1,1872.22,-0.4012502779961686,High,Credit,False
TX000393,AC00131,222.39,73,1,3117.39,-0.4060821539948227,High,Debit,False
TX000394,AC00265,215.94,140,1,1841.69,-0.3978627099167894,High,Credit,False
TX000395,AC00326,6.3,283,5,7697.68,-0.7150528166505115,Low,Debit,True
TX000396,AC00411,826.23,209,1,7580.59,-0.5207070265924502,Low,Debit,False
TX000397,AC00039,416.37,67,1,7936.91,-0.4287979127557793,Low,Debit,False
TX000398,AC00293,131.46,258,1,6642.33,-0.46798607976830314,Low,Debit,False
TX000399,AC00306,202.86,149,1,7642.25,-0.4034570098896349,High,Credit,False
TX000400,AC00285,268.39,171,1,136.74,-0.44562972737927364,Low,Debit,False
TX000401,AC00145,194.85,130,4,319.84,-0.6262982540917076,Low,Debit,True
TX000402,AC00128,137.35,220,1,12662.66,-0.512032724113117,Low,Credit,False
TX000403,AC00292,712.75,25,1,8126.06,-0.5073967886510642,Low,Debit,False
TX000404,AC00020,353.82,143,1,705.75,-0.41520330149272544,Low,Debit,False
TX000405,AC00229,507.25,143,1,5331.57,-0.4129487832460187,High,Debit,False
TX000406,AC00053,212.74,128,1,7645.47,-0.4017379670880007,High,Debit,False
TX000407,AC00401,364.42,146,1,8119.73,-0.4213265350677065,Low,Debit,False
TX000408,AC00208,195.12,144,1,6101.15,-0.4001768053055306,High,Debit,False
TX000409,AC00177,230.61,204,1,2561.42,-0.4501445749924176,Low,Debit,False
TX000410,AC00136,739.28,47,1,11905.64,-0.5454823770868255,Low,Credit,False
TX000411,AC00029,390.35,61,1,7095.88,-0.4324082585067127,Low,Credit,False
TX000412,AC00210,242.03,124,1,4382.73,-0.402186618802851,High,Debit,False
TX000413,AC00421,242.39,271,1,1328.73,-0.4873912295242515,Low,Credit,False
TX000414,AC00400,135.03,180,1,1278.0,-0.4202927902042305,Low,Debit,False
TX000415,AC00495,83.5,91,5,1749.79,-0.6561297399883382,Low,Debit,True
TX000416,AC00301,193.54,267,1,2929.51,-0.4896112350188368,Low,Debit,False
TX000417,AC00434,617.36,61,1,8926.38,-0.47834471994983924,Low,Debit,False
TX000418,AC00274,775.23,38,1,5977.59,-0.47418942968024547,Low,Credit,False
TX000419,AC00365,266.57,100,1,7676.92,-0.4050307574155841,High,Debit,False
TX000420,AC00480,153.4,144,1,4657.7,-0.4074030626095551,High,Debit,False
TX000421,AC00318,946.94,251,1,5579.11,-0.5546558126390508,Low,Debit,False
TX000422,AC00235,5.12,90,1,3293.01,-0.4379082028955273,Low,Debit,False
TX000423,AC00333,119.11,131,1,7998.25,-0.4050744289240184,High,Debit,False
TX000424,AC00262,1096.7,147,1,1093.89,-0.5199843438669159,Low,Debit,False
TX000425,AC00267,119.72,123,1,3435.34,-0.405893076624934,High,Debit,False
TX000426,AC00490,107.4,32,1,344.07,-0.44106147299922116,Low,Debit,False
TX000427,AC00229,115.92,57,1,3897.17,-0.41973330683277355,Low,Debit,False
TX000428,AC00196,438.04,247,1,5358.95,-0.4848325949407926,Low,Debit,False
TX000429,AC00182,677.29,287,1,627.79,-0.5763107368881085,Low,Debit,False
TX000430,AC00357,296.0,248,1,7418.82,-0.4677483072023789,Low,Debit,False
TX000431,AC00443,299.09,84,1,5615.26,-0.39304587770483523,High,Credit,False
TX000432,AC00499,461.52,44,1,1995.18,-0.4318842450856447,Low,Credit,False
TX000433,AC00285,100.52,110,1,453.39,-0.41939841450161613,Low,Debit,False
TX000434,AC00475,85.35,166,1,2173.76,-0.4214077529631871,Low,Debit,False
TX000435,AC00217,79.76,170,1,6452.14,-0.4172786819528509,Low,Debit,False
TX000436,AC00452,778.49,107,1,7713.67,-0.46397591170680447,Low,Credit,False
TX000437,AC00357,386.38,135,1,5528.36,-0.4008522718257621,High,Debit,False
TX000438,AC00080,165.25,106,1,9939.94,-0.435001118708373,Low,Debit,False
TX000439,AC00493,14.29,150,1,7016.99,-0.41955235525081447,Low,Debit,False
TX000440,AC00420,232.79,145,1,2661.3,-0.4091517450931046,High,Credit,False
TX000441,AC00040,1237.56,159,1,9410.17,-0.5717291431019434,Low,Credit,False
TX000442,AC00351,92.29,115,1,2026.32,-0.4097684707790265,High,Debit,False
TX000443,AC00070,293.97,153,1,7371.85,-0.3998225905219084,High,Debit,False
TX000444,AC00273,136.32,113,1,264.83,-0.43136412172847327,Low,Debit,False
TX000445,AC00280,251.06,34,1,10001.66,-0.4597806390048033,Low,Debit,False
TX000446,AC00480,50.17,35,1,7752.14,-0.4323638748808709,Low,Credit,False
TX000447,AC00122,21.4,258,1,9594.11,-0.4970594068490437,Low,Debit,False
TX000448,AC00072,73.28,21,1,1329.41,-0.44960014687040867,Low,Debit,False
TX000449,AC00093,70.23,260,1,11624.93,-0.5308178691643597,Low,Debit,False
TX000450,AC00407,689.29,100,1,168.84,-0.48285916195651546,Low,Debit,False
TX000451,AC00495,745.03,231,1,160.57,-0.5591157587434219,Low,Debit,False
TX000452,AC00119,54.61,160,1,7135.64,-0.4054623741207843,High,Debit,False
TX000453,AC00271,54.05,146,1,469.14,-0.41424923213641024,Low,Debit,False
TX000454,AC00235,107.47,144,1,7517.5,-0.4039518646749685,High,Debit,False
TX000455,AC00264,611.11,282,4,919.84,-0.6902803214127704,Low,Debit,True
TX000456,AC00307,219.63,44,1,8013.63,-0.4232191062871211,Low,Debit,False
TX000457,AC00434,188.7,123,1,5077.06,-0.40047576744606284,High,Debit,False
TX000458,AC00290,93.52,97,1,2791.2,-0.407004607057382,High,Debit,False
TX000459,AC00021,275.92,107,1,1777.38,-0.39878552935535094,High,Credit,False
TX000460,AC00499,376.79,265,1,7749.14,-0.48240533343841346,Low,Debit,False
TX000461,AC00148,8.98,56,1,4516.76,-0.43993474785486186,Low,Debit,False
TX000462,AC00200,697.32,91,1,2016.02,-0.44833818196308795,Low,Debit,False
TX000463,AC00074,17.45,88,1,1959.52,-0.4185465354610535,Low,Debit,False
TX000464,AC00417,302.16,138,5,3876.61,-0.6673938706301642,Low,Debit,True
TX000465,AC00182,442.74,136,1,1790.27,-0.42576815258763434,Low,Debit,False
TX000466,AC00177,623.9,249,1,711.47,-0.5259313155611164,Low,Debit,False
TX000467,AC00063,445.41,235,3,12154.66,-0.6642400070589745,Low,Debit,True
TX000468,AC00300,63.41,36,1,1546.22,-0.4223274866033956,Low,Debit,False
TX000469,AC00218,346.85,88,1,7208.15,-0.40840394977421074,High,Debit,False
TX000470,AC00036,71.95,53,1,9267.32,-0.43282167963683643,Low,Credit,False
TX000471,AC00371,7.5,36,1,6485.78,-0.45132547489737557,Low,Debit,False
TX000472,AC00398,206.46,279,1,3984.38,-0.4962984573244051,Low,Debit,False
TX000473,AC00213,423.11,47,1,412.78,-0.442940442880706,Low,Debit,False
TX000474,AC00464,35.84,172,1,4795.65,-0.42882857436144367,Low,Credit,False
TX000475,AC00219,88.6,105,1,246.57,-0.4308771607598895,Low,Credit,False
TX000476,AC00464,1431.3,168,1,1058.13,-0.6115814120060298,Low,Debit,True
TX000477,AC00442,53.81,37,2,2564.62,-0.5635140521520519,Low,Credit,False
TX000478,AC00054,22.46,78,1,6631.5,-0.4130620304167564,High,Debit,False
TX000479,AC00392,334.89,260,1,1661.68,-0.47773424339589127,Low,Debit,False
TX000480,AC00350,319.27,59,1,5504.01,-0.4017539562849709,High,Credit,False
TX000481,AC00306,144.3,88,1,312.19,-0.41968695710083315,Low,Debit,False
TX000482,AC00229,348.7,149,1,2445.58,-0.4166770513254247,Low,Credit,False
TX000483,AC00148,366.21,181,1,10862.99,-0.46896496617275746,Low,Debit,False
TX000484,AC00305,99.11,12,1,5414.87,-0.46467606870861505,Low,Debit,False
TX000485,AC00329,539.35,127,1,3919.44,-0.42250372973225997,Low,Debit,False
TX000486,AC00400,188.99,92,1,7315.34,-0.400405131013792,High,Debit,False
TX000487,AC00148,1416.69,58,1,3740.73,-0.5941568116222771,Low,Debit,False
TX000488,AC00128,710.14,227,1,465.63,-0.5385619375154396,Low,Debit,False
TX000489,AC00463,308.68,170,1,9992.36,-0.4414538019836764,Low,Debit,False
TX000490,AC00256,166.68,139,1,5141.19,-0.39551525683627475,High,Debit,False
TX000491,AC00166,0.99,133,1,4317.85,-0.43804170694274036,Low,Debit,False
TX000492,AC00318,505.19,128,5,5326.68,-0.6706176187793362,Low,Debit,True
TX000493,AC00213,66.58,79,1,1636.32,-0.4026825010549622,High,Debit,False
TX000494,AC00075,223.43,178,1,7932.41,-0.4222522487244858,Low,Debit,False
TX000495,AC00498,659.95,114,1,3927.69,-0.4523898764077563,Low,Debit,False
TX000496,AC00039,634.86,45,1,588.5,-0.4734146982326632,Low,Debit,False
TX000497,AC00114,286.5,60,1,8517.95,-0.43067576030926513,Low,Credit,False
TX000498,AC00326,322.96,168,1,2401.59,-0.4246316087485512,Low,Credit,False
TX000499,AC00450,654.48,114,1,6776.41,-0.4598818674918504,Low,Debit,False
TX000500,AC00325,157.97,140,1,5529.92,-0.3919843622418708,High,Debit,False
TX000501,AC00433,120.9,52,1,9009.42,-0.4289504345970369,Low,Debit,False
TX000502,AC00284,254.77,57,1,5994.87,-0.40133643944586006,High,Debit,False
TX000503,AC00103,795.96,119,1,5468.58,-0.4471741259285571,Low,Debit,False
TX000504,AC00080,149.25,142,1,5677.52,-0.3920168952196461,High,Debit,False
TX000505,AC00052,3.42,158,1,14180.21,-0.5266964553977372,Low,Credit,False
TX000506,AC00095,68.19,189,1,9895.1,-0.4580443890543879,Low,Credit,False
TX000507,AC00327,493.42,111,1,2232.84,-0.4223523060384185,Low,Debit,False
TX000508,AC00491,37.57,42,1,7739.54,-0.4321900937681625,Low,Debit,False
TX000509,AC00353,127.0,68,5,431.16,-0.6783366091387333,Low,Credit,True
TX000510,AC00266,96.89,53,1,6044.93,-0.41170952665711236,High,Debit,False
TX000511,AC00167,448.33,161,1,922.19,-0.4329151880541757,Low,Debit,False
TX000512,AC00153,1116.48,55,1,447.53,-0.5522558821295747,Low,Debit,False
TX000513,AC00012,8.65,273,1,10778.35,-0.553041494595478,Low,Debit,False
TX000514,AC00469,65.57,82,1,7513.79,-0.4007119877295365,High,Debit,False
TX000515,AC00127,539.81,177,1,2051.25,-0.45893276252793436,Low,Debit,False
TX000516,AC00480,363.53,142,1,1038.91,-0.40569651425168607,High,Debit,False
TX000517,AC00092,64.9,72,1,6854.61,-0.4012451675697566,High,Credit,False
TX000518,AC00122,358.18,157,1,619.86,-0.42076312930029125,Low,Debit,False
TX000519,AC00067,167.2,84,1,11320.83,-0.45953083553921487,Low,Debit,False
TX000520,AC00014,121.91,133,1,14510.8,-0.48967457650132834,Low,Debit,False
TX000521,AC00098,137.57,70,1,5103.67,-0.3950274694121542,High,Debit,False
TX000522,AC00345,534.62,45,1,13793.53,-0.5434299914379218,Low,Debit,False
TX000523,AC00360,463.92,199,1,2403.39,-0.4753171253390716,Low,Debit,False
TX000524,AC00043,320.14,96,1,3075.97,-0.40493746494771893,High,Debit,False
TX000525,AC00295,214.93,52,1,7835.4,-0.41366578750489585,High,Debit,False
TX000526,AC00313,660.02,84,1,414.43,-0.46260723601849674,Low,Debit,False
TX000527,AC00173,345.81,135,1,6116.8,-0.3993941059791237,High,Debit,False
TX000528,AC00364,143.54,80,1,6067.62,-0.3918561182006828,High,Debit,False
TX000529,AC00339,42.55,29,1,7341.43,-0.4373352844631826,Low,Debit,False
TX000530,AC00265,1063.25,128,1,1240.71,-0.509301673500647,Low,Credit,False
TX000531,AC00369,541.79,125,1,1454.08,-0.42531185869408655,Low,Debit,False
TX000532,AC00033,40.57,63,1,1476.91,-0.41201226336766,High,Debit,False
TX000533,AC00077,120.24,131,2,1943.13,-0.5371885640442746,Low,Debit,False
TX000534,AC00437,498.67,244,1,1719.97,-0.49802584525183236,Low,Debit,False
TX000535,AC00152,227.22,220,1,832.82,-0.45468565923851934,Low,Debit,False
TX000536,AC00161,1182.86,34,1,7696.16,-0.5679375639515803,Low,Debit,False
TX000537,AC00125,56.94,74,1,7004.63,-0.3988243706421115,High,Credit,False
TX000538,AC00311,629.82,159,1,6385.69,-0.45927755305222673,Low,Debit,False
TX000539,AC00183,59.44,176,1,5472.03,-0.4155903789139389,Low,Debit,False
TX000540,AC00407,186.69,54,1,8602.22,-0.4246242665197134,Low,Debit,False
TX000541,AC00093,230.46,179,1,162.53,-0.44709706174727704,Low,Debit,False
TX000542,AC00314,65.09,159,1,9370.9,-0.42018791670899,Low,Credit,False
TX000543,AC00467,457.09,63,1,8570.82,-0.44770919037439455,Low,Credit,False
TX000544,AC00316,552.02,100,1,522.08,-0.4390222135268195,Low,Credit,False
TX000545,AC00145,377.12,61,1,836.67,-0.4212193842112936,Low,Debit,False
TX000546,AC00045,204.56,179,1,364.72,-0.4326521423479134,Low,Credit,False
TX000547,AC00005,420.28,144,1,8557.32,-0.43181169438718137,Low,Debit,False
TX000548,AC00456,97.09,202,4,1579.57,-0.6458844135679875,Low,Debit,True
TX000549,AC00041,124.59,171,1,129.29,-0.4532909740455525,Low,Debit,False
TX000550,AC00257,73.88,34,1,6474.41,-0.4197580060857951,Low,Debit,False
TX000551,AC00356,77.43,169,1,1380.21,-0.41344051708034923,High,Debit,False
TX000552,AC00465,106.16,277,4,7487.79,-0.6598555125050809,Low,Debit,True
TX000553,AC00158,245.93,172,1,7986.63,-0.41667970080063776,Low,Debit,False
TX000554,AC00086,622.41,125,1,7322.01,-0.44514905948574207,Low,Debit,False
TX000555,AC00322,43.73,145,1,9929.43,-0.43641679335500805,Low,Debit,False
TX000556,AC00433,1282.86,68,1,1830.98,-0.560859348959146,Low,Debit,False
TX000557,AC00083,2.03,28,1,3012.31,-0.47566195519787313,Low,Credit,False
TX000558,AC00402,770.65,137,1,7198.8,-0.45252928716854146,Low,Debit,False
TX000559,AC00317,260.31,113,1,10980.38,-0.4500905766374151,Low,Debit,False
TX000560,AC00030,356.1,187,1,868.35,-0.4424114262662628,Low,Credit,False
TX000561,AC00114,27.07,39,1,3773.29,-0.4386815064270374,Low,Credit,False
TX000562,AC00301,119.89,60,1,6697.77,-0.41056357998477344,High,Debit,False
TX000563,AC00216,106.39,281,1,9410.99,-0.5128282046907247,Low,Debit,False
TX000564,AC00223,12.04,58,1,6213.32,-0.4292720878033448,Low,Debit,False
TX000565,AC00413,365.7,115,2,368.78,-0.5617743786186692,Low,Debit,False
TX000566,AC00086,29.38,63,1,1663.31,-0.4177771041801861,Low,Credit,False
TX000567,AC00216,319.85,148,1,711.66,-0.41001025007197944,High,Debit,False
TX000568,AC00240,350.14,38,1,2403.25,-0.42375930452741994,Low,Credit,False
TX000569,AC00298,163.94,73,1,5957.37,-0.3884919226340272,High,Credit,False
TX000570,AC00460,170.53,58,1,801.01,-0.41196714381427296,High,Debit,False
TX000571,AC00424,262.22,136,1,5711.71,-0.3934898749243337,High,Credit,False
TX000572,AC00434,41.49,13,1,928.33,-0.48682234664071844,Low,Debit,False
TX000573,AC00471,121.43,243,1,7365.28,-0.45882827228196604,Low,Credit,False
TX000574,AC00461,350.46,165,1,5839.38,-0.41438021890936083,Low,Debit,False
TX000575,AC00188,220.41,155,1,5116.98,-0.4036190905796022,High,Credit,False
TX000576,AC00013,33.46,111,1,3641.07,-0.41989657754806176,Low,Debit,False
TX000577,AC00345,104.79,223,1,1352.19,-0.4465895844343488,Low,Debit,False
TX000578,AC00013,246.27,141,1,7299.86,-0.3962148704851242,High,Debit,False
TX000579,AC00296,48.85,176,1,1503.56,-0.423524126546913,Low,Debit,False
TX000580,AC00192,332.0,17,1,5943.13,-0.44270193485247783,Low,Debit,False
TX000581,AC00378,118.1,167,1,895.66,-0.4243033401785503,Low,Debit,False
TX000582,AC00205,84.59,10,1,5669.1,-0.46513835716055035,Low,Credit,False
TX000583,AC00475,295.64,82,1,1061.96,-0.4013636204557442,High,Debit,False
TX000584,AC00022,514.33,160,1,1592.94,-0.43299074732916465,Low,Debit,False
TX000585,AC00150,992.17,169,1,6215.96,-0.5055927728299227,Low,Debit,False
TX000586,AC00362,94.59,34,1,6171.89,-0.41762384637674344,Low,Debit,False
TX000587,AC00170,80.43,157,1,5987.67,-0.3994518966151461,High,Debit,False
TX000588,AC00429,54.25,37,1,14783.33,-0.5405028095515895,Low,Debit,False
TX000589,AC00418,178.88,93,4,4708.29,-0.6045498348994565,Low,Credit,True
TX000590,AC00144,518.85,82,1,1806.0,-0.42496950899747726,Low,Debit,False
TX000591,AC00449,10.65,161,1,13240.72,-0.503384663585327,Low,Debit,False
TX000592,AC00057,198.62,84,1,1196.07,-0.39497802761018347,High,Credit,False
TX000593,AC00426,107.03,73,1,1408.07,-0.39926109585512903,High,Debit,False
TX000594,AC00039,139.57,263,3,271.78,-0.6364266482062912,Low,Debit,True
TX000595,AC00051,312.47,148,4,9419.27,-0.6413595923843977,Low,Debit,True
TX000596,AC00471,346.11,213,1,9551.64,-0.4744937343588892,Low,Debit,False
TX000597,AC00039,138.06,159,1,1070.47,-0.40547685985959325,High,Debit,False
TX000598,AC00274,158.02,120,1,9374.24,-0.42245991960935997,Low,Debit,False
TX000599,AC00095,830.01,96,1,4253.18,-0.46899908575797733,Low,Credit,False
TX000600,AC00211,435.5,112,1,6981.03,-0.42177628960411373,Low,Debit,False
TX000601,AC00184,110.49,48,1,10483.93,-0.4491899888123675,Low,Debit,False
TX000602,AC00436,329.4,68,1,9588.07,-0.4376162709254628,Low,Debit,False
TX000603,AC00107,635.4,106,1,1238.11,-0.4422907301295287,Low,Debit,False
TX000604,AC00203,769.97,23,1,1244.93,-0.5005064444350907,Low,Debit,False
TX000605,AC00398,175.07,169,1,1040.25,-0.4189086698662021,Low,Debit,False
TX000606,AC00312,7.31,282,1,5757.67,-0.505429701724558,Low,Debit,False
TX000607,AC00225,175.15,32,1,1712.65,-0.4225940057591717,Low,Debit,False
TX000608,AC00150,32.54,183,4,1544.88,-0.6540825867671937,Low,Debit,True
